Token	POS-Tag	OOV	Id	Index	Documento
possuem	VERB	0	18	8	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
e	CCONJ	0	18	9	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
conheço	VERB	1	18	10	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
o	DET	0	18	11	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
aparelho	NOUN	0	18	12	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
porém	CCONJ	0	18	13	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
o	DET	0	18	14	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
site	NOUN	0	18	15	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
da	ADP	0	18	16	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
americanas	NOUN	0	18	17	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
tem	VERB	0	18	18	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
o	DET	0	18	19	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
maior	ADJ	0	18	20	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
descaso	NOUN	1	18	21	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
com	ADP	0	18	22	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
cliente	NOUN	0	18	23	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
que	PRON	0	18	24	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
já	ADV	0	18	25	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
vi	VERB	0	18	26	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
comprei	VERB	1	18	27	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
um	DET	0	18	28	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
parelho	NOUN	1	18	29	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
deste	ADP	0	18	30	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
que	PRON	0	18	31	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
está	AUX	0	18	32	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
sendo	AUX	0	18	33	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
avaliado	VERB	1	18	34	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
e	CCONJ	0	18	35	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
me	PRON	0	18	36	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
deram	VERB	0	18	37	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
prazo	NOUN	0	18	38	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
de	ADP	0	18	39	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
entrega	NOUN	0	18	40	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
de	ADP	0	18	41	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
até	ADP	0	18	42	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
9	NUM	0	18	43	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
dias	NOUN	0	18	44	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
porém	CCONJ	0	18	45	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
após	SCONJ	0	18	46	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
confirmarem	VERB	1	18	47	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
o	DET	0	18	48	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
pa	PROPN	0	18	49	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
game	NOUN	0	18	50	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
tô	VERB	1	18	51	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
que	SCONJ	0	18	52	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
digas	NOUN	1	18	53	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
de	ADP	0	18	54	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
passagem	NOUN	0	18	55	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
demorou	VERB	0	18	56	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
quase	ADV	0	18	57	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
2	NUM	0	18	58	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
dias	NOUN	0	18	59	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
para	SCONJ	0	18	60	O produto é ótimo pois tenho amigos que possuem e conheço o aparelho porém o site da americanas tem o maior descaso com cliente que já vi comprei um parelho deste que está sendo avaliado e me deram prazo de entrega de até 9 dias porém após confirmarem o pa game tô que digas de passagem demorou quase 2 dias para ocorrer aparece a entregalera em 16 dias úteis absurdo entro aqui para ver o aparelho e aparelho 6 dias de entrega o que ocorre com este site que não valorizam clientes sem contar que o atendimento deles simplesmente não existe não se consegue falar em nenhum telefone . Aparelho ótimo site péssimo não recomendo
